127.0.0.1 - - [11/Jan/2021:09:39:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/shortcode/shortcodes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/owl.carousel.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/vendor/modernizr-2.8.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/themify-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/material-design-iconic-font.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/animate-slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/shortcode/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/magnific-popup.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/slick.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/slick-theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/plugins/meanmenu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/shortcode/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/shortcode/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/css/shortcode/slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/vendor/jquery-1.12.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/plugins.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/slick.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/logo/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/product/sm-img/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/product/1.png HTTP/1.1" 200 1794
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/bg/2.jpg HTTP/1.1" 200 25565
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/product/sm-img/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/product/big-img/1.jpg HTTP/1.1" 200 9813
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/images/icons/close-20.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:39:54 +0900] "GET /ShoppingProject/fonts/themify.woff?-fvbane HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:03 +0900] "GET /ShoppingProject/about.html HTTP/1.1" 200 19574
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:03 +0900] "GET /ShoppingProject/images/others/1.jpg HTTP/1.1" 200 448574
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/contact.html HTTP/1.1" 200 31153
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/owl.carousel.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/owl.theme.default.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/shortcode/shortcodes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/vendor/modernizr-2.8.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/themify-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/material-design-iconic-font.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/animate-slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/shortcode/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/magnific-popup.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/slick.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/slick-theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/plugins/meanmenu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/shortcode/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/shortcode/slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/css/shortcode/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/vendor/jquery-1.12.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/plugins.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/slick.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/images/logo/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/images/product/sm-img/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/images/product/sm-img/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/images/product/big-img/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/images/icons/close-20.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/images/bg/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/fonts/themify.woff?-fvbane HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:07 +0900] "GET /ShoppingProject/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/login-register.jsp HTTP/1.1" 200 17590
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/shortcode/shortcodes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/vendor/modernizr-2.8.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/material-design-iconic-font.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/shortcode/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/themify-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/animate-slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/magnific-popup.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/slick.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/meanmenu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/plugins/slick-theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/shortcode/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/shortcode/slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/css/shortcode/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/vendor/jquery-1.12.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/plugins.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/slick.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/images/logo/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/images/product/sm-img/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/images/bg/5.jpg HTTP/1.1" 200 51100
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/images/product/sm-img/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/images/icons/select-option.png HTTP/1.1" 200 1094
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/images/icons/close-20.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:40:58 +0900] "GET /ShoppingProject/fonts/themify.woff?-fvbane HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:41:08 +0900] "GET /ShoppingProject/login-register.jsp HTTP/1.1" 200 17590
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/about.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/owl.carousel.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/owl.theme.default.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/shortcode/shortcodes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/vendor/modernizr-2.8.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/themify-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/material-design-iconic-font.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/animate-slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/shortcode/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/magnific-popup.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/slick.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/slick-theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/plugins/meanmenu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/shortcode/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/shortcode/slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/css/shortcode/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/vendor/jquery-1.12.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/slick.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/plugins.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2021:09:47:31 +0900] "GET /ShoppingProject/js/main.js HTTP/1.1" 304 -
